File,numBytesInfoData,padding0,pingRate_Hz,beamSpacing,depthMode,subDepthMode,distanceBtwSwath,detectionMode,pulseForm,padding1,frequencyMode_Hz,freqRangeLowLim_Hz,freqRangeHighLim_Hz,maxTotalTxPulseLength_sec,maxEffTxPulseLength_sec,maxEffTxBandWidth_Hz,absCoeff_dBPerkm,portSectorEdge_deg,starbSectorEdge_deg,portMeanCov_deg,stbdMeanCov_deg,portMeanCov_m,starbMeanCov_m,modeAndStabilisation,runtimeFilter1,runtimeFilter2,pipeTrackingStatus,transmitArraySizeUsed_deg,receiveArraySizeUsed_deg,transmitPower_dB,SLrampUpTimeRemaining,padding2,yawAngle_deg,numTxSectors,numBytesPerTxSector,headingVessel_deg,soundSpeedAtTxDepth_mPerSec,txTransducerDepth_m,z_waterLevelReRefPoint_m,x_kmallToall_m,y_kmallToall_m,latLongInfo,posSensorStatus,attitudeSensorStatus,padding3,latitude_deg,longitude_deg,ellipsoidHeightReRefPoint_m,bsCorrectionOffset_dB,lambertsLawApplied,iceWindow,activeModes,dgtime,dgdatetime
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4502854347229,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.81926727294922,-54.248313903808594,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,311.14178466796875,1467.5880126953125,0.6214199662208557,0.250816285610199,0.01777382381260395,0.009134081192314625,2,0,0,0,45.443394039453274,-83.72518539532756,139.07400512695312,0.0,1,0,0,1624191959.0649033,2021-06-20 12:25:59.064903
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.584323406219482,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.98533248901367,-54.06755447387695,-71,67,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,310.55810546875,1467.5870361328125,0.5652865171432495,0.308769166469574,0.020773090422153473,0.005628508981317282,2,0,0,0,45.44339680154101,-83.7251898414927,139.07400512695312,0.0,1,0,0,1624191959.2567396,2021-06-20 12:25:59.256740
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.584323406219482,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.985050201416016,-54.06349563598633,-71,67,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,310.55670166015625,1467.5870361328125,0.5652298331260681,0.3088204264640808,0.020770058035850525,0.005622705444693565,2,0,0,0,45.44339680596413,-83.72518984861266,139.07400512695312,0.0,1,0,0,1624191959.2570467,2021-06-20 12:25:59.257047
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.439331531524658,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.682281494140625,-54.33647918701172,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,309.66839599609375,1467.5870361328125,0.5566579699516296,0.3115712106227875,0.016431279480457306,0.0026968317106366158,2,0,0,0,45.44339915181097,-83.72519362474993,139.07400512695312,0.0,1,0,0,1624191959.4199736,2021-06-20 12:25:59.419974
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.439331531524658,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.68062210083008,-54.32854080200195,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,309.6665344238281,1467.5870361328125,0.5566884875297546,0.31152406334877014,0.01641826331615448,0.0026917627546936274,2,0,0,0,45.4433991562304,-83.72519363186393,139.07400512695312,0.0,1,0,0,1624191959.4202807,2021-06-20 12:25:59.420281
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4413838386535645,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.235687255859375,-54.74355697631836,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,307.3511962890625,1467.5760498046875,0.6670466065406799,0.1811637431383133,0.0023922729305922985,-0.002203076146543026,1,0,0,0,45.44340438849431,-83.72520205430074,139.05569458007812,0.0,1,0,0,1624191959.7766948,2021-06-20 12:25:59.776695
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4413838386535645,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.23610305786133,-54.737640380859375,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,307.3490295410156,1467.5760498046875,0.6671522855758667,0.18105067312717438,0.0023880924563854933,-0.002205748576670885,1,0,0,0,45.44340439291546,-83.72520206141753,139.05567932128906,0.0,1,0,0,1624191959.7770019,2021-06-20 12:25:59.777002
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.590839862823486,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.60847473144531,-54.37185287475586,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,308.4418640136719,1467.58203125,0.6056098341941833,0.2502095401287079,0.007263760082423687,-0.00025625413400121033,2,0,0,0,45.44340195387261,-83.72519813526154,139.07400512695312,0.0,1,0,0,1624191959.614586,2021-06-20 12:25:59.614586
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.590839862823486,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.607872009277344,-54.365699768066406,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,308.4398498535156,1467.58203125,0.6057217121124268,0.25007784366607666,0.007250117603689432,-0.00026044517289847136,2,0,0,0,45.44340195829572,-83.72519814238147,139.07400512695312,0.0,1,0,0,1624191959.6148932,2021-06-20 12:25:59.614893
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.586310386657715,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.74399185180664,-55.27432632446289,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,305.9183654785156,1467.5760498046875,0.7138584852218628,0.13526731729507446,0.0033237661700695753,-0.002856481820344925,2,0,0,0,45.443406763018935,-83.72520651469408,139.0540008544922,0.0,1,0,0,1624191959.968539,2021-06-20 12:25:59.968539
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.586310386657715,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.74413299560547,-55.271873474121094,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,305.91595458984375,1467.5760498046875,0.7138895988464355,0.1352464258670807,0.003330768318846822,-0.0028554729651659727,2,0,0,0,45.44340676656182,-83.7252065223451,139.0540008544922,0.0,1,0,0,1624191959.9688458,2021-06-20 12:25:59.968846
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.445391654968262,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.48295211791992,-55.58358383178711,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,304.6737976074219,1467.58203125,0.7083259224891663,0.1486569344997406,0.008627927862107754,-0.0013352123787626624,2,0,0,0,45.44340863760268,-83.725210562944,139.0540008544922,0.0,1,0,0,1624191960.1309466,2021-06-20 12:26:00.130947
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.445391654968262,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.484031677246094,-55.5815315246582,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,304.67144775390625,1467.58203125,0.7082748413085938,0.1487255096435547,0.008639893494546413,-0.0013308967463672161,2,0,0,0,45.44340864114852,-83.7252105706014,139.0540008544922,0.0,1,0,0,1624191960.1312537,2021-06-20 12:26:00.131254
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.5850419998168945,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.400611877441406,-55.681339263916016,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,303.17193603515625,1467.58203125,0.658133327960968,0.20854632556438446,0.015377864241600037,0.0018859636038541794,2,0,0,0,45.44341085391999,-83.7252153491833,139.0540008544922,0.0,1,0,0,1624191960.3229609,2021-06-20 12:26:00.322961
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.5850419998168945,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.401702880859375,-55.678462982177734,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,303.16943359375,1467.58203125,0.658038318157196,0.20865260064601898,0.015385718084871769,0.0018911687657237053,2,0,0,0,45.44341085746288,-83.72521535683433,139.0540008544922,0.0,1,0,0,1624191960.3232677,2021-06-20 12:26:00.323268
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.445303916931152,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.81976318359375,-55.242713928222656,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,301.8005676269531,1467.58203125,0.6130787134170532,0.2567712664604187,0.017376000061631203,0.004019114654511213,2,0,0,0,45.44341272489289,-83.72521938963543,139.0540008544922,0.0,1,0,0,1624191960.485056,2021-06-20 12:26:00.485056
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.445303916931152,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.820640563964844,-55.23722839355469,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,301.79779052734375,1467.58203125,0.6130092740058899,0.2568416893482208,0.017375731840729713,0.004022074863314629,2,0,0,0,45.44341272843873,-83.72521939729283,139.0540008544922,0.0,1,0,0,1624191960.4853628,2021-06-20 12:26:00.485363
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.587294101715088,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.23506164550781,-54.79553985595703,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,299.87738037109375,1467.58203125,0.5916041731834412,0.2752959430217743,0.014425287023186684,0.00476232822984457,1,0,0,0,45.44341504319876,-83.7252243961237,139.1259765625,0.0,1,0,0,1624191960.678869,2021-06-20 12:26:00.678869
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.441566467285156,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.516483306884766,-54.51020431518555,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,298.1027526855469,1467.583984375,0.6112982630729675,0.24866318702697754,0.009056076407432556,0.003574938280507922,1,0,0,0,45.443416923024365,-83.72522845569368,139.1403045654297,0.0,1,0,0,1624191960.8417132,2021-06-20 12:26:00.841713
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.441566467285156,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.5182991027832,-54.50041580200195,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,298.099365234375,1467.583984375,0.6113640069961548,0.24858219921588898,0.00904526561498642,0.003571226727217436,1,0,0,0,45.443416926568545,-83.7252284633475,139.1403350830078,0.0,1,0,0,1624191960.84202,2021-06-20 12:26:00.842020
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.587294101715088,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.219207763671875,-54.80241775512695,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,299.88067626953125,1467.58203125,0.5915989875793457,0.2753112316131592,0.014433852396905422,0.0047631352208554745,2,0,0,0,45.44341495843118,-83.72522421306422,139.0540008544922,0.0,1,0,0,1624191960.6785622,2021-06-20 12:26:00.678562
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.582417011260986,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.6923828125,-54.336727142333984,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,295.85772705078125,1467.583984375,0.6575027704238892,0.19506296515464783,0.004410229157656431,0.0007509278948418796,2,0,0,0,45.44341858337696,-83.725233567493,139.14199829101562,0.0,1,0,0,1624191961.0343726,2021-06-20 12:26:01.034373
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.582417011260986,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.69526290893555,-54.329566955566406,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,295.85400390625,1467.583984375,0.6575675010681152,0.19499249756336212,0.0044076466001570225,0.0007464843802154064,2,0,0,0,45.443418586030326,-83.72523357603973,139.14199829101562,0.0,1,0,0,1624191961.0346797,2021-06-20 12:26:01.034680
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.447400093078613,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.52710723876953,-54.504234313964844,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,293.99407958984375,1467.5810546875,0.6808499097824097,0.1715090423822403,0.005183170549571514,-0.0016016605077311397,2,0,0,0,45.443419992975734,-83.72523810793633,139.14199829101562,0.0,1,0,0,1624191961.1974363,2021-06-20 12:26:01.197436
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.447400093078613,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.53123474121094,-54.49794006347656,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,293.99078369140625,1467.5810546875,0.6808708310127258,0.1714918464422226,0.0051876879297196865,-0.0016058572800830007,2,0,0,0,45.4434199956291,-83.72523811648307,139.14199829101562,0.0,1,0,0,1624191961.1977434,2021-06-20 12:26:01.197743
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.5882062911987305,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.451683044433594,-54.584999084472656,-69,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,292.13958740234375,1467.571044921875,0.6779292225837708,0.17795220017433167,0.008880862034857273,-0.003809957765042782,2,0,0,0,45.44342165131591,-83.7252434495979,139.14199829101562,0.0,1,0,0,1624191961.3892748,2021-06-20 12:26:01.389275
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.5882062911987305,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.45337677001953,-54.58002471923828,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,292.13702392578125,1467.571044921875,0.6779009103775024,0.17798712849617004,0.008887393400073051,-0.0038127244915813208,2,0,0,0,45.443421653969274,-83.72524345814463,139.14199829101562,0.0,1,0,0,1624191961.389582,2021-06-20 12:26:01.389582
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.456733703613281,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.427093505859375,-54.6037483215332,-69,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,290.981689453125,1467.571044921875,0.6580872535705566,0.20039860904216766,0.0116677675396204,-0.005147994961589575,2,0,0,0,45.44342305471391,-83.72524797006798,139.14199829101562,0.0,1,0,0,1624191961.5516214,2021-06-20 12:26:01.551621
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.456733703613281,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.42827606201172,-54.59865951538086,-69,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,290.9798278808594,1467.571044921875,0.658046305179596,0.2004418522119522,0.011671154759824276,-0.005150876939296722,2,0,0,0,45.443423057369486,-83.72524797862184,139.14199829101562,0.0,1,0,0,1624191961.5519285,2021-06-20 12:26:01.551929
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.595992565155029,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.486446380615234,-54.52934265136719,-70,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.94580078125,1467.571044921875,0.6390420198440552,0.21799421310424805,0.011567014269530773,-0.007197940722107887,1,0,0,0,45.44342477408638,-83.72525350832001,139.11199951171875,0.0,1,0,0,1624191961.7433357,2021-06-20 12:26:01.743336
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.595992565155029,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.48584747314453,-54.52497863769531,-69,68,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.94427490234375,1467.571044921875,0.6390267610549927,0.21800291538238525,0.011563379317522049,-0.007201214320957661,1,0,0,0,45.44342477674112,-83.72525351687116,139.1119842529297,0.0,1,0,0,1624191961.7436426,2021-06-20 12:26:01.743643
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.456267833709717,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.094879150390625,-54.8979606628418,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.26190185546875,1467.5589599609375,0.6403155326843262,0.2122747302055359,0.008666411973536015,-0.008469060063362122,2,0,0,0,45.44342605379507,-83.72525790602315,139.10800170898438,0.0,1,0,0,1624191961.9051828,2021-06-20 12:26:01.905183
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.456267833709717,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.09147262573242,-54.89485549926758,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.2608642578125,1467.5589599609375,0.6403353214263916,0.21224525570869446,0.008659468963742256,-0.008470386266708374,2,0,0,0,45.44342605597476,-83.72525791533478,139.10800170898438,0.0,1,0,0,1624191961.90549,2021-06-20 12:26:01.905490
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.600403308868408,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.78507995605469,-55.19982147216797,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,288.9295349121094,1467.56298828125,0.6648983955383301,0.182223379611969,0.004457063972949982,-0.008411500602960587,2,0,0,0,45.4434274233265,-83.7252637566542,139.10800170898438,0.0,1,0,0,1624191962.0982008,2021-06-20 12:26:02.098201
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.600403308868408,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.78123092651367,-55.20010757446289,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,288.9294738769531,1467.56298828125,0.6649473905563354,0.1821679323911667,0.004451683722436428,-0.008410296402871609,2,0,0,0,45.44342742550437,-83.72526376595808,139.10800170898438,0.0,1,0,0,1624191962.098508,2021-06-20 12:26:02.098508
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4540114402771,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.57598876953125,-55.43082809448242,-67,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.03277587890625,1467.56005859375,0.6857380867004395,0.16046738624572754,0.0032533917110413313,-0.007351750507950783,2,0,0,0,45.44342857331025,-83.72526866937875,139.10800170898438,0.0,1,0,0,1624191962.2602763,2021-06-20 12:26:02.260276
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4540114402771,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.57188034057617,-55.432456970214844,-67,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.03314208984375,1467.56005859375,0.6857606172561646,0.1604493409395218,0.0032551256008446217,-0.0073486571200191975,2,0,0,0,45.44342857548813,-83.72526867868262,139.10800170898438,0.0,1,0,0,1624191962.2605834,2021-06-20 12:26:02.260583
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.600985527038574,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.287654876708984,-55.766170501708984,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.21478271484375,1467.5689697265625,0.6800383925437927,0.17299199104309082,0.007131767924875021,-0.004821679554879665,2,0,0,0,45.443429950138196,-83.72527455118049,139.10800170898438,0.0,1,0,0,1624191962.454323,2021-06-20 12:26:02.454323
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.600985527038574,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.2848014831543,-55.768558502197266,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.2149658203125,1467.5689697265625,0.6799970865249634,0.17304900288581848,0.007141563575714827,-0.004816810134798288,2,0,0,0,45.443429952317885,-83.72527456049212,139.10800170898438,0.0,1,0,0,1624191962.4546301,2021-06-20 12:26:02.454630
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.575966835021973,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.21208953857422,-55.86387634277344,-67,72,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.18841552734375,1467.5660400390625,0.5832515358924866,0.2887212038040161,0.02016885206103325,0.0022584970574826,1,0,0,0,45.44343252067668,-83.72528553250736,139.19052124023438,0.0,1,0,0,1624191962.8095102,2021-06-20 12:26:02.809510
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.575966835021973,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.207313537597656,-55.86612319946289,-67,72,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.18853759765625,1467.5660400390625,0.5831540822982788,0.2888300120830536,0.020177025347948074,0.0022649632301181555,1,0,0,0,45.44343252285502,-83.72528554181322,139.1905517578125,0.0,1,0,0,1624191962.809817,2021-06-20 12:26:02.809817
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.4525837898254395,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,55.13984680175781,-54.83885192871094,-69,69,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,294.3680419921875,1467.5889892578125,0.7612519264221191,0.08012364059686661,-0.0014386314433068037,-0.00446031941100955,1,0,0,0,45.443439407961996,-83.72531098608259,139.019287109375,0.0,1,0,0,1624191963.685969,2021-06-20 12:26:03.685969
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.434779644012451,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.30154800415039,-55.77737045288086,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.22491455078125,1467.56201171875,0.6445675492286682,0.21772973239421844,0.013256358914077282,-0.0018864301964640617,2,0,0,0,45.4434311019311,-83.7252794716337,139.10800170898438,0.0,1,0,0,1624191962.6166534,2021-06-20 12:26:02.616653
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.434779644012451,2,1,0,0,0,0,0,300000.0,290000.0,350000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.29911422729492,-55.7811164855957,-67,71,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.22479248046875,1467.56201171875,0.6444786190986633,0.21783648431301117,0.013268726877868176,-0.0018802846316248178,2,0,0,0,45.44343110410897,-83.72527948093757,139.10800170898438,0.0,1,0,0,1624191962.6169605,2021-06-20 12:26:02.616961
/Users/vschmidt/gitsrc/kmall/data/0467_20210620_122539_ASVBEN.kmall,152,0,5.43574857711792,2,1,0,0,0,0,0,300000.0,260000.0,320000.0,0.00010099999781232327,3.7369998608483e-05,14283.0,0.0,55.0,-55.0,54.91169738769531,-55.128150939941406,-68,70,41,3,33,0,1.0,1.0,-0.0,0,0,0.0,3,48,289.4261779785156,1467.5689697265625,0.540182888507843,0.33511897921562195,0.02229013293981552,0.005016069393604994,2,0,0,0,45.44343371322814,-83.72529012367995,139.19500732421875,0.0,1,0,0,1624191962.9727192,2021-06-20 12:26:02.972719
